accuracy,contents,date,evaluation,id,title
down,복수의 외신에 따르면 월마트 공식  계정이 월마트의  결제 채널 도입 컨텐츠를 삭제한 것으로 나타났다. 앞서 글로브뉴스와이어 로이터 야후 파이낸스  등은 월마트가 와 파트너십을 체결하고 결제를 지원할 예정이라고 보도했다.,2021-09-13,-1,70837,공식  계정 월마트 결제 도입 컨텐츠 삭제
down,코인니스 마켓 모니터링에 따르면 가 반등세를 나타내며  달러선을 일시 터치했다. 바이낸스  마켓 기준 는 현재 . 오른 . 달러에 거래되고 있다. 월마트는 앞서 라이트 코인 결제를 지원한다고 밝힌 바 있다.,2021-09-13,-1,70836,반등  달러선 터치...월마트 결제 지원 영향
down,복수의 외신에 따르면 월마트가  결제를 지원한다고 밝혔다.,2021-09-13,-1,70835,월마트 와 파트너십
down,코인니스 마켓 모니터링에 따르면 가 단기 반등세를 나타내며  달러선을 회복했다. 바이낸스  마켓 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-09-13,-1,70834,단기 반등  달러선 회복
down,피델리티 산하 암호화폐 전문 투자사 피델리티 디지털 에셋이 오는 연말까지월부터 직원수를 최대  늘릴 계획이라고 밝혔다. 투자 자문사 패밀리 오피스 기관투자자들의 암호화폐 투자 수요가 확대됨에 따라 암호화폐 관련 상품을 강화한다는 방침이다. 이와 관련해 피델리티 디지털 에셋 측은 향후 스테이블코인 디파이 토큰과 관련된 수익형 펀드 및 기타 투자 상품 출시를 검토하고 있다고 밝혔다. 지난 월 피델리티는 미국 증권거래위원회에 비트코인  상품 출시 승인을 요청한 바 있다. 또한 앞서 피델리티가 지난해 월부터 지난 월까지 자체 진행한 조사에 따르면 패밀리 오피스의 약 가 암호화폐 투자에 긍정적인 입장인 것으로 조사됐다.,2021-09-13,-1,70833,피델리티 디지털 에셋 연말까지 직원  늘릴 예정..기관 수요 확대
down,미국 증권거래위원회가 홈페이지를 통해 개 미디어 회사에 주식 및 디지털 자산 불법 판매 혐의로 기소했다고 밝혔다. 공지에 따르면 뉴욕 소재  미디어 그룹 사라카 미디어 그룹 애리조나 피닉스 소재 보이스 오브 구오   미디어 그룹을 미등록 불법 증권  제공 협의로 기소했다. 또한 는 와 사라카 그룹을 코인 달러라고 불리는 디지털 자산을 제공한 혐의를 추가했다. 해당 미디어 그룹들은 투자자들에게 주식 공모에 참여할 것을 요청하며 명 이상의 투자자로부터 .억 달러 규모의 자금을 조달했다.,2021-09-13,-1,70832,미등록 증권 판매 혐의로 개 미디어 그룹 기소
down,세계 최대 암호화폐 자산운용사 그레이스케일이 미국 대체 투자 플랫폼 아이캐피탈 네트워크 와 파트너십을 체결했다고 밝혔다. 이를 통해 양사는 아이캐피탈 보유 고액 자산가 고객을 대상으로 암호화폐 투자 전략을 제공한다는 계획이다.,2021-09-13,-1,70831,그레이스케일  대체 투자 플랫폼과 파트너십
down,캐나다 비즈니스 미디어 비즈니스뉴스네트워크블룸버그에 따르면 미국 유명 브랜드 컨텐츠  발행 플랫폼 리큐어가 .억 달러의 밸류에이션으로 만 달러 규모의  라운드 투자를 유치했다. 이번 투자는 메타버스 투자 플랫폼 디지털이 주도했다. 리큐어는 이번 투자금을 통해 라이선스 권한과 파트너십을 확장할 것이라고 밝혔다. 앞서 리큐어는 월 디파이얼라이언스 제미니 볼트 캐피탈 델피 디지털로부터 만 달러 규모의 시드 투자를 유치한 바 있다.,2021-09-13,-1,70830,콘텐츠  플랫폼 만 달러 규모  라운드 투자 유치
down,복수의 외신에 따르면 코인베이스가 억 달러 규모의 선순위 채권을 발행할 예정이다. 이를 통해 조달한 자금은 프로덕트 개발 및 투자 등 일반 용도로 사용될 예정이다.,2021-09-13,-1,70829,외신 코인베이스 억 달러 규모 선순위 채권 발행 예정
down,마이크로스트레티지가  를 추가 매입했다고 밝혔다. 평단가  달러에 총 .억 달러 어치를 매수했다. 이로써 지금까지 마이크로스트레티지는 .억 달러를 들여  를 매입했다. 평단가는  달러다.,2021-09-13,-1,70828,마이크로스트레티지   추가 매입
down,유투데이에 따르면 카르다노 개발사 의 기술 책임자인 케빈 해먼드 가 트위터를 통해 카르다노 전용 스마트 컨트랙트 플랫폼 플루투스의 스크립트 토큰 팩토리를 통해    개의 를 발행했다고 밝혔다. 해당 토큰들은 각각 스마트 컨트랙트 기능이 활성화된 직후 블록고도   에서 민팅되었다.,2021-09-13,-1,70827,개발자 플루투스서 기반  발행
down,블룸버그에 따르면 올해 들어 비트코인 채굴에 소비된 에너지량이 이미 년 전체 에너지 소비량을 넘어선 것으로 나타났다. 또한 이는 파키스탄에서 소비되는 연간 전력 소비량과 맞먹는 규모다.,2021-09-13,-1,70826,올해  채굴 전력 소비량 이미 년 전체 소비량 넘어
down,크립토뉴스에 따르면 러시아 중앙은행이 최근 공식 성명을 통해 은행과 전자 결제 운영업체들은 그림자 경제를 근절하기 위해 불법 상업 활동에 사용되는 계좌 그리고 암호화폐 거래소 등에서 사용하는 디지털 월렛을 식별해야 한다고 밝혔다. 중앙은행은 그러면서 국내 금융 기관들은 그림자 경제와 연관된 계좌 활동을 중단시키고 관련 서비스를 멈춰야 한다고 강조했다. 미디어에 따르면 러시아 중앙은행은 은행들에 공문을 발송 불법 의혹 거래와 정상적인  상업 거래를 효율적으로 구별할 수 있는 시스템을 갖추도록 주문했다.,2021-09-13,-1,70825,러시아 중앙은행 불법 상업 활동 사용 암호화폐 거래소 월렛 식별해야
down,암호화폐 마켓 데이터 플랫폼 코인트렌즈닷컴.에 따르면 지난 시간 동안 트위터에서 가장 많이 언급된 암호화폐는 회로 나타났다. 이어서 회 회가 각각 위와 위를 차지했다. 위위에는 회 회 회 회 회 회 회가 순서대로 이름을 올렸다.,2021-09-13,-1,70824,지난 한시간 트위터 언급 횟수  위  위
down,합성자산 프로토콜 신세틱스가 위젠 버전에서     등 레이어 내 거래량이 상대적으로 작은 합성 자산 거래를 중단할 예정이라고 밝혔다. 이후 해당 자산을들 레이어에 다시 상장할 지 여부를 평가한다는 방침이다. 이에 대해 신세틱스는 거래가 중단되는 자산들은 거래량이 작다는 것 외에도 거래 비용이 높으며 일정한 리스크가 존재한다. 레이어 버전의 신세틱스는 이같은 문제를 해결 할 수 있을 것이다라고 밝혔다.,2021-09-13,-1,70823,신세틱스 일부  합성자산 거래 중단.. 재상장 여부 평가
down, 데이터에 따르면 월 일 기준 지난 시간  거래량이 억 달러로 나타났다. 거래량 는 각각  .억 달러 .억 달러  .억 달러 .억 달러 .억 달러다.,2021-09-13,-1,70822,지난 시간  거래량 억 달러
down,핀테크 전문 온라인 미디어 파이넥스트라가 딜로이트의 설문조사를 인용 조사대상 분의  이상의 영국 소재 금융 기업들이 향후 년 내 디지털 자산이 법정화폐의 대안 혹은 대체 화폐가 될 것이라고 답했다 전했다. 조사에 따르면 응답자의 가 디지털 자산을 투자와 포트폴리오 다각화 수단으로 보고있으며 가 새로운 결제 채널 개발에 사용될 수 있다고 답했다. 이와 관련해 기업형 블록체인 기술 기업 의 전무이사 찰리 쿠퍼 는 브렉시트가 디지털화폐의 대안화에 대한 관심을 높였으며 파운드의 약화와 안정화에 대한 우려가 팬데믹과 함께 디지털 자산의 중요성을 부각시키고 있다고 밝혔다.,2021-09-13,-1,70821,설문조사 영국 금융 기업  디지털 자산 년 내 법정화폐 대안될 것
down,동남아시아 최대 은행 싱가포르개발은행가 기업 투자자 프라이빗 투자자들을 중심으로 뚜렷한 암호화폐 투자 수요가 있다고 밝혔다. 는 로이터와의 인터뷰에서 클라이언트 전용 거래소로 설립한  디지털 거래소의 신규 클라이언트를 월까지 배로 늘릴 것이며 향후 년간 매년  성장할 것을 기대한다며 이같이 밝혔다.  디지털 거래소는 지난해 월 설립된 세계 최초 은행 기반 풀 서비스 디지털 거래소다. 거래소는 현재     싱가포르 달러 엔화 등 거래를 지원한다. 는 또한 오는 년말까지 최소 개의 증권형 토큰을 지원할 예정이라고 밝혔다.  증권사는 싱가포르 금융당국으로부터 거래소를 통해 자산운용사와 기업이 디지털 결제 토큰을 거래할 수 있도록 지원할 수 있는 라이센스를 발급받은 상태다. 미디어에 따르면 는 디지털 자산 거래소 탄소 배출권 거래소 등 신규 비즈니스를 통해 총 .억 달러의 매출을 기록할 것으로 전망하고 있다.,2021-09-13,-1,70820,동남아 최대 은행 기업프라이빗 투자자 암호화폐 투자 수요 뚜렷
down,국제 신용평가사 무디스가 최근 보고서를 통해 낮은 수수료와 보증금으로 인해 국가간 결제 및 청산에 가 광범위하게 사용될 경우 전통 은행들에게는 위협이 될 것이라고 진단했다. 무디스는 국가간 송금 결제 청산 등 업무 비중이 높은 은행들의 경우 이같은 압박이 더욱 세게 다가올 것이라고 덧붙였다.,2021-09-13,-1,70819,무디스 국가간 결제 및 청산  도입 전통 은행에 위협
down,코인데스크에 따르면 유럽 대표 헤지펀드인 브레번하워드 자산운용사   가 암호화폐 거래 업체  디지털의 전 최고경영자인 콜린 설리번 을 영입했다고 밝혔다. 향후 브레번하워드 내 암호화폐 투자 부문을 이끌 예정이다. 이와 별도로 브레번하워드는 암호화폐 및 디지털 자산 운용을 위한 사업부  디지털도 신설할 계획이라고 덧붙였다. 앞서 브레번하워드는 억 달러 규모의 메인 헤지펀드 운용 자산 중 최대 .를 디지털자산에 투자하겠다고 밝힌 바 있다.,2021-09-13,-1,70818,유럽 헤지펀드 암호화폐 투자 부문 총괄로  전  영입
down,특정금융정보법특금법의 시행에 앞서 국내 암호화폐 거래소의 줄 폐업이 예상되는 가운데 금융위원회에서는 정보보호관리체계 인증 거래소에 대한 현황을 공개했다.,2021-09-13,-1,70815,인증 거래소 개로 늘어미인증 거래소 주의 필요
down,연합뉴스에 따르면 정부가 지난 일 기준으로 가상자산거래업자 곳과 가상자산 지갑사업자 곳이 정보보호관리체계 인증을 받았다고 일 발표했다. 나머지 거래소는 일부터 영업을 중단해야 하므로 투자자는 피해가 없도록 각별히 유의해야 한다고 정부는 당부했다.,2021-09-13,-1,70814,코인 거래소 곳 필수인증 확보...나머지 영업중단 예상
down,이더리움 레이어 네트워크 관련 데이터 플랫폼 비트에 따르면 일 기준 이더리움 레이어 네트워크에 락업된 암호화폐 예치금이 억 달러를 돌파했다. 그중 아비트럼이 약 억 달러의 예치금 규모를 기록하며 점유율 위를 기록했다. 아비트럼의 락업 예치금 규모는 전주 대비 . 상승했으며 시장 점유율은 .를 나타냈다. 이어서 의 락업 예치금 규모가 .억 달러를 기록하며 위를 나타냈다.,2021-09-13,-1,70813,이더리움 레이어 네트워크 암호화폐 락업 예치금 억 달러 돌파
down,크립토닷컴이 공식 트위터를 통해 프랑스 유명 축구구간 파리 생제르맹의 경기 티켓 제공 프로모션을 진행한다고 밝혔다. 참여 방법은 크립토닷컴 앱 다운로드 후 이벤트 기간 내 최소  달러 상당의 를 순매수하면 된다. 참가자 중 명에게는 파리 생제르맹 경기 티켓과 함께  달러 상당 가 제공된다. 앞서 크립토닷컴은 공식 채널을 통해 파리 생제르맹과 공식 파트너십을 체결한 데 이어 파리 생제르맹 팬토큰 를 상장한 바 있다.,2021-09-13,-1,70812,크립토닷컴 파리 생제르맹 경기 티켓 제공 프로모션 진행
down,외신 노바크에 따르면 카르다노 기반 올인원 결제 프로토콜 가 만 달러 규모  펀드를 조성한다고 밝혔다. 이를 통해 카르다노 생태계 프로젝트의 커뮤니티  해커톤 등을 지원한다는 계획이다. 앞서 는 를 통해 만 달러 자금을 조달한 바 있다.,2021-09-13,-1,70811,카르다노 기반 올인원 결제 프로토콜  만 달러 규모 펀드 조성
down,코인니스 마켓 모니터링에 따르면 가 단기 하락 흐름을 지속하며  달러선을 일시 반납했다. 바이낸스  마켓 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-09-13,-1,70810,낙폭 확대  달러선 일시 반납
