Text,Price
크립토 '공포·탐욕 지수' 21... 극단적 공포 지속 | 코인니스,-1
"리플넷 총괄 ""리플, 오래 전부터 중앙은행들과 소통 중"" | 코인니스",1
"비트코인 채굴수익, 30일간 180% 급증 | 코인니스",1
"바이낸스랩스, NFT 프로덕션 회사 NFKings 전략투자 | 코인니스",1
"트론 네트워크 일일 온체인 트랜잭션 수, 역대 최고 수치 경신 | 코인니스",1
"엘뱅크, NFTART 트레이딩 대회 진행 | 코인니스",1
"부산시, 가상자산 거래소 본격 추진 | 코인니스",1
"애널리스트 ""ETH, 8월 초 2,000 달러선 반납 가능성"" | CoinNess",1
"日 SBI, 2Q 암호화폐 사업 세전이익 전년 동기비 56%↑ | 코인니스",1
"NFT 스포츠 카드 마켓 Dibbs, 1300만달러 시리즈 A 투자 유치 | 코인니스",1
"리서치 ""파월 '인플레이션 상승 전망', BTC 시장에 호재 작용"" | CoinNess",1
비트코인 급등하자 4대 거래소 거래대금 하루 5조원↑ | 코인니스,1
"유럽 암호화폐 VC, 1.2억달러 조달.. 유럽투자기금 투자 참여 | 코인니스",1
"나스닥 상장 암호화폐 거래소 디지넥스, 피치 VC 주도 600만 달러 투자 유치 | 코인니스",1
28일 BTC 거래소 유출량 57000개...올들어 최대 | 코인니스,1
"외신 ""1만 여개 5만 달러 콜옵션 등장"" | 코인니스",1
"미국 싱크탱크 ""미·일 디지털 무역 협정, 암호화폐 포함해야"" | 코인니스",1
"싱가포르 대출 플랫폼 볼드, 2500만 달러 시리즈 A 투자 유치 | 코인니스",1
"비디오 스트리밍 플랫폼 라이브피어, 2000만 달러 시리즈 B 투자 유치 | 코인니스",1
"분석 ""라리블 일일 거래량 감소, 오픈씨는 오히려 증가"" | 코인니스",1
"전세계 암호화폐 이용자, 6월말 기준 2.2억명...반년새 2배 증가 | 코인니스",1
"러시아, 암호화폐 상속 위한 서비스 개발 중 | CoinNess",1
"비트코인 해시레이트, 두달간 상승세... 中 채굴자 활동 재개 영향 | CoinNess",1
"팍소스, 3억 달러 시리즈 D 투자 유치...BoA·코인베이스 벤처스 등 참여 | 코인니스",1
"스테이트스트리트은행, 사모펀드 대상 암호화폐 관련 서비스 제공 예정 | 코인니스",1
美 국채 10년물 수익률 1.251% | 코인니스,1
"외신 ""페이팔, 이르면 내달 영국서 암호화폐 서비스 출시할수도"" | 코인니스",1
"뉴욕멜론은행 ETF 총괄 ""BTC ETF 연내 승인 가능성 有"" | 코인니스",1
"BSC, MVB II 10개 프로젝트 선정 | 코인니스",1
"알케미 NFT, 600만 달러 자금 조달... 억만장자 마크 큐반 등 참여 | 코인니스",1
"암호화폐 유튜버, 875 달러 상당 BTC 채굴기 제작 영상 게재 | 코인니스",1
"겜블러 출신 모인 투자회사, 디파이 투자 위해 1.3억 달러 펀드 조성 | CoinNess",1
"미국 채굴기 제조사 컴패스 마이닝, ""개인퇴직계좌 통해 채굴자 과세 유예"" | 코인니스",1
"IMF 총재 ""비트코인, 화폐로 취급할 수 없다"" | 코인니스",1
"트론, 28일 일일 트랜잭션 9,298,611건 기록...역대 최대 | CoinNess",1
"나스닥 트위터 ""로빈후드, 나스닥 상장"" | 코인니스",-1
"분석 ""올해 들어 암호화폐 이용자 1억명 증가..총 2억 2100만명 추산"" | 코인니스",-1
"아발란체, 크로스 체인 브릿지 솔루션 AB 출시 | 코인니스",-1
"컨센시스 CEO 조 루빈 ""퍼블릭 메인넷-기업 간의 융합, 어느 때보다 긴밀"" | 코인니스",-1
"알리안츠 수석 경제고문 ""서양국가, 암호화폐 개방 않으면 중국에 敗"" | 코인니스",-1
"ADA 월렛 요로이, 디앱 플랫폼 추가 예정 | 코인니스",-1
"아크인베스트, GBTC 78722 주 매각 | 코인니스",-1
"핀란드 정부, 7800만 달러 규모 압류 BTC 경매 예정 | 코인니스",-1
"지난 1시간 모든 거래소 밖으로 3,897억 원 규모 BTC 출금 | 코인니스",-1
"美 하원의원, 다수 규제 기관 아우르는 암호화폐 취급 법안 발의 | 코인니스",-1
"ETH 확장성 프로젝트 스케일, 여름 내 6개 dApp 프로젝트 출시 예정 | 코인니스",-1
"모네로 개발팀 ""XMR 개인정보 유출 관련 버그 발견"" | 코인니스",-1
"前 중국은행 총재 ""디파이, 관심과 규제 필요... 글로벌 우위 점해야"" | 코인니스",-1
BTC 대규모 이체..크라켄→익명 | 코인니스,-1
30일 17억 달러 규모 BTC 옵션 만기 도래 | 코인니스,-1
美 거래소 등 280억 달러 과세 계획에 업계·투자자 의문 제기 | 코인니스,-1
"마이크로스트래티지 CEO ""BTC 매입에 자본 지속 투입할 것"" | 코인니스",-1
로빈후드 나스닥 상장 첫날 8%대 하락 마감 | 코인니스,-1
"""빗썸 매도 오류로 코인 시세의 1/27 수준에 팔려""...투자자 소송 | 코인니스",-1
"콜롬비아 은행 방코데 보고타, 특정 암호화폐 거래소로의 입출금 허용 예정 | 코인니스",-1
"리플 ""2Q XRP 거래량, 전분기 대비 98% 증가"" | 코인니스",-1
"크림파이낸스, 부스티드 세이빙 상품 출시 예정 | 코인니스",-1
"조던 벨포트 ""규제는 호재, 연내 BTC·ETH 상승할 것"" | 코인니스",-1
"애니모카브랜드, 인디 게임 개발사 블로우피시 스튜디오 인수 | 코인니스",-1
"신세틱스, 옵티미스틱 이더리움 상에서 합성자산 거래지원 | 코인니스",-1
"텐더리, 1530만달러 시리즈 A 투자 유치 | 코인니스",-1
"포춘 ""암호화폐로 돈 번 투자자들, 이제는 블록체인 프로젝트에 투자"" | 코인니스",-1
"블록체인닷컴, STX 상장 | 코인니스",-1
"‘로보어드바이저’ 웰스프런트, GBTC·ETHE 투자 지원 시작 | 코인니스",-1
"블룸버그 ""런던 업그레이드, 이더리움 상승 견인 전망"" | 코인니스",-1
페이코인으로 싸이월드 도토리 산다 | 코인니스,-1
"피그먼트, 더그래프 개발팀 합류... 8000만 GRT 개발비 획득 | 코인니스",-1
"호라이즌 블록체인 게임즈, 450만달러 프리 시리즈 A 투자 유치 | CoinNess",-1
"커버 프로토콜, 마켓메이커 보상 산정 오류... 다음주 2배 보상 지급 | CoinNess",-1
"한류뱅크, 자체 메인넷 팬덤체인 8월 런칭, NFT 대열에 합류 | 코인니스",-1
"미 온라인 전자제품 쇼핑몰 뉴에그, LTC 결제 지원 | 코인니스",-1
"바이낸스, 8월 초 BCHA→ XEC 리브랜딩 및 리디노미네이션 진행 | 코인니스",-1
"아일랜드 중앙은행 총재 ""금융 안정·소비자 보호 측면 암호화폐 리스크 증대"" | 코인니스",-1
"비트코인 채굴 난이도, 1일 후 5% 상승 전망 | CoinNess",-1
"中 대형 음원 플랫폼 텐센트뮤직, NFT 사업 추진 | 코인니스",-1
NFT 판매·경매 사업자도 특금법 신고 대상 가능성 | 코인니스,-1
"코카콜라 NFT, 오픈씨 경매 시작.. 현재 입찰가 2 WETH | 코인니스",-1
"MEXC, 오늘 CHAIN 상장.. 홀드 및 트레이딩 대회 진행 | 코인니스",-1
바이낸스로 2401 BTC 입금 | 코인니스,-1
"케이스타라이브, 솔라나 기반 플랫폼 메타플렉스에서 NFT 마켓플레이스 론칭 예정 | 코인니스",-1
에이프로빗 실시간 주요 암호화폐 시세 | 코인니스,-1
"피터 브랜트 ""3개월간 비트코인 4만 달러 돌파 수차례 실패"" | 코인니스",-1
"ENFTEE 갤러리S 오픈, K현대미술관 SWEET POP NFT 공개 | 코인니스",-1
"핀센 디지털 통화 고문 ""암호화폐, 결제 및 가치 이전의 수단"" | 코인니스",-1
"AXS, 29일 일일 수익 4000만 달러 돌파 | 코인니스",-1
"아고브, 30일 하이엔드 명품 기반 NFT 첫 프리세일 진행 | 코인니스",-1
"러쉬코인 재단, 페이먼트 서비스 '러쉬멤버스' 공식 홈페이지 론칭 | 코인니스",-1
지난 8년간 거래소에 상장된 암호화폐 8950개…40%가 상장폐지 | CoinNess,-1
"부동산 거래 지불 토큰 다이너스티지, 프로비트 상장 | 코인니스",-1
"비트코인 활성 주소 수, 일주일새 30% 증가 | 코인니스",-1
"독일 기관 펀드, 다음 주부터 암호화폐에 최대 20% 할당 가능 | 코인니스",-1
OKExChain 기반 DEX 및 디파이 프로토콜 제이스왑 런칭 | 코인니스,-1
"크로스체인 암호화폐 시냅스 네트워크, 200만 달러 자금 조달 | 코인니스",-1
"바이낸스, 오늘 FLOW 상장 | 코인니스",-1
"핫빗코리아, TOSS 매수 프로모션 진행 | 코인니스",-1
"크립토닷컴, NFT 트레이딩 레이스 이벤트 진행 중 | 코인니스",-1
"호주 암호화폐 담보대출 플랫폼 로다, 1500만 달러 투자 유치 | 코인니스",-1
코인 거래소 줄폐업 시작···비트소닉·CPDAX 중단·종료 | 코인니스,-1
"커브 파이낸스, 유로 페깅 테더 EURt 지원 예정 | 코인니스",-1
제미니로 3618 BTC 입금 | 코인니스,-1
BTC 39000달러 반납 | 코인니스,-1
크립토펑크 9265호 입찰가 300만달러 돌파 | 코인니스,-1
후오비글로벌 8/5 DFA 상장 | 코인니스,-1
"말레이시아 증권거래위원회, 바이낸스 '불법 운영' 법적 조치 | 코인니스",-1
"바이낸스, 독일·이탈리아·네덜란드 사용자 대상 파생상품 제공 중단 예고 | 코인니스",-1
"전날 BSC 수수료 수익 370만 달러, 5월 20일 이래 최고치 | 코인니스",-1
"엘뱅크, 오늘 22시 USDT 마켓에 DNXC 상장 | 코인니스",-1
"마스터카드 CEO ""반드시 암호화폐 산업 내 머물러 있어야"" | CoinNess",-1
"인도 당국, '도박 앱' 돈세탁에 바이낸스 연루 여부 조사 | 코인니스",-1
"SOL 7%대 강세, 롤라팔루자 뮤직페스티벌 스폰서십 영향 | 코인니스",-1
"바이비트 ""비트코인, 4만 달러 구간 고군분투"" | 코인니스",-1
"NFT 플랫폼 테라버츄어, 오늘 23시 유동성 채굴풀 출시 | 코인니스",-1
"엘뱅크, PMON 상장 | CoinNess",-1
폴리곤 락업자산가치 60.5억 달러 | 코인니스,-1
"외신 ""비트코인, 16억 달러 규모 옵션 만기 결산 후 단기 하락"" | 코인니스",-1
"외신 ""美 파생상품 트레이더, 외국 플랫폼 통해 규제 회피"" | 코인니스",-1
"외신 ""BTC 고래 매수세 지속...일평균 대규모 이체 건수 증가"" | 코인니스",-1
"PwC 암호화폐 부문 총괄 ""기관 투자자 및 고래가 BTC 상승 주도"" | 코인니스",-1
"바이낸스 ""인도 당국 소환 사실무근...말레이시아 운영도 안해"" | 코인니스",-1
"피터 브랜트 ""ADA 일봉상 헤드앤숄더 패턴 진행 중...급락 가능성"" | 코인니스",-1
"바벨 파이낸스, 신임 CFO 영입...""5억 달러 규모 암호화폐 자산 관리 감독"" | 코인니스",-1
"우크라이나 정부, 중앙은행에 CBDC 발행 권한 정식 부여 | 코인니스",-1
"나스닥 상장사, 파일코인 채굴업체 1640만 달러에 인수 | 코인니스",-1
"美 자산운용사 웰스프론트, 고객 투자 옵션에 GBTC·ETHE 추가 | 코인니스",-1
"美 변호사 ""SEC·리플 소송, 합의 가능성 낮다"" | 코인니스",-1
"BCHA, 55.68% 급등 | CoinNess",-1
"트위터 CEO ""인프라법 브로커 정의, 법정화폐-암호화폐 환전 거래소로 단순화 해야"" | 코인니스",-1
"美 커뮤니티, 모든 상원 의원 연락처 제공 대시보드 공개 | 코인니스",-1
"인프라법 '워너-시네마' 개정안, 과세 제외에 PoS 검증자 추가 | 코인니스",-1
"크루즈 상원의원 ""암호화폐 미래 위한 싸움서 지고 있다""..와이든 개정안 지지 촉구 | 코인니스",-1
"한국은행 ""암호자산, 투자·투기 수단으로 관심 지속될 것"" | 코인니스",-1
"브라질 자산운용사, 친환경 비트코인 ETF 출시 | 코인니스",-1
"해킹 피해 듀엣 프로토콜, 해커에 자금 반환 요구 | 코인니스",-1
BTC 43000달러 반납 | 코인니스,-1
"英 SC은행 자회사, 아일랜드 기관 투자자 대상 암호화폐 커스터디 제공 | 코인니스",-1
"도지 테마 핫도그, 1만5000달러에 경매 낙찰 | 코인니스",-1
"외신 ""몬조 등 영국 은행, 제미니 결제 금지"" | 코인니스",-1
"페멕스, 한국어 공식 유튜브 개설 기념 프로모션 진행 | 코인니스",-1
메시 이적 소식에 파리 생제르맹 코인 급등 | 코인니스,-1
"스페이스 프로거스 ""NFT 판매 기간 이더리움 가스비 급등"" | 코인니스",-1
"스시스왑, 규제 준수 위해 자금조달 제안 진행 중단 | 코인니스",-1
"인니 거래소 핀투, 3500만달러 연장 시리즈 A 투자 유치 | CoinNess",-1
"서클, 미 SEC에 합병상장 신청서 제출 | 코인니스",-1
"미 상원의원 루미스 ""내일 회의 개최, 인프라 법안 개정안 통과 위해 노력"" | 코인니스",-1
"알케미 페이, 암호화폐 결제 가상카드 출시 예정 | 코인니스",-1
지난주 이더리움 기반 NFT 거래금액 1억7100만 달러 기록 | 코인니스,-1
에이프로빗 실시간 주요 종목 시세 | 코인니스,-1
"크루즈 상원의원 ""인프라법 개정안, 통과 안 될 수도"" | 코인니스",-1
"디파인, NFT 소셜 프로필 시스템 출시 | CoinNess",-1
"제이스왑, TVL 1143억원 돌파 | 코인니스",-1
"브라질 법원, 압류한 110만달러 비트코인 매각 명령.. 거래소 통해 처분 | 코인니스",-1
"HubDAO, 오늘 21시 HECO 상에서 유동성 채굴 시작 | 코인니스",-1
"데이터 ""상당수 고래·장기 홀더, BTC 보유 계속"" | 코인니스",-1
암호화폐로 우주에 광고 띄운다…향후 도지코인도 지원 | 코인니스,-1
"아르고 블록체인, 상반기 매출 전년 대비 180% 증가 | 코인니스",-1
"분석 ""비트코인, 골든크로스 발생해도 큰폭 상승 어려울 것"" | 코인니스",-1
지난 24시간 3.12억 달러 암호화폐 선물 청산 | 코인니스,-1
광복절 앞두고 코빗에 일본 전범기 NFT 올라와 | 코인니스,-1
"코인베이스 벤처스, 올 상반기 37건 투자 | 코인니스",-1
"엘뱅크, SAITAMA 상장 | 코인니스",-1
"바이낸스, 티엔씨재단 협업 유명 작가 NFT 아트 경매 | 코인니스",-1
"노보그라츠 ""미 정부, 암호화폐 커뮤니티 의식.. 인프라법 이슈 타격 적어"" | 코인니스",-1
"와이즈비트코인, 50% 입금 보너스 최대 5,000 달러로 상향 | 코인니스",-1
"데이터 ""ETH2.0 입금 컨트랙트 잔액 200억 달러 규모 돌파"" | 코인니스",-1
"호주 블록체인 협회 ""호주 정부, 암호화폐 산업 무법지대 취급...규제 뒤쳐져"" | 코인니스",-1
"BTC 단기 상승, 45000 달러선 회복 | 코인니스",-1
"데이터 ""DOGE 보유 주소 66% 이상, 수익내고 있다"" | 코인니스",-1
"이스라엘 정보기관 모사드, 암호화폐 전문가 채용 진행 | 코인니스",-1
"분석 ""ETH 소각 메커니즘, 인플레이션율 4.39%→2.73% 하락 전망"" | 코인니스",-1
"바이낸스, UNI·LTC 레버리지 토큰 액면 병합 | 코인니스",-1
"네오, 얼리 버드 마이그레이션 진행...NEO N3 마이그레이션 지원 | 코인니스",-1
"이더리움 네트워크, 약 23,536 ETH 소각 완료 | 코인니스",-1
"BTC 대규모 이체, 약 5,286억 원 규모… 익명→익명 | 코인니스",-1
"분석 ""BTC, 이번주 강세 지속 전망... 주요 저항은 5만 달러선"" | CoinNess",-1
"BTC 상승폭 확대, 46,000 달러선 일시 회복 | 코인니스",-1
"英 법조계, 암호화폐 사기피해 구제단체 출범 | 코인니스",-1
"테더, 스테이블코인 준비 자산 중 현금 비중 10%..기업어음이 50% | 코인니스",-1
"맥스 카이저 ""블랙스완 저자, 비트코인 잘못 이해하고 있다"" | CoinNess",-1
"폴로닉스, SEC에 '미등록 거래소 운영' 벌금 1,000만 달러 지급 합의 | 코인니스",-1
"USDC 발행사 서클 ""美 전국구 암호화폐 은행으로 거듭날 것"" | 코인니스",-1
"美 워렌 의원 ""워너-시네마-포트만 개정안 지지..올바른 접근법"" | 코인니스",-1
"美 증시, 비트코인 채굴주 일제 상승세 | 코인니스",-1
"솔라나, 크로스체인 양방향 브릿지 '웜홀' 2.0 버전 출시 | 코인니스",-1
"도이치텔레콤AG, 코인베이스 커스터디로 CELO 토큰 보관 | 코인니스",-1
"톤스타터, 런칭 기념 에어드랍 진행...총 500,000 TOS 규모 | 코인니스",-1
"론 와이든 ""개정안 합의 위해 노력...초안보다는 나아"" | 코인니스",1
美 상원 초당적 암호화폐 과세안 합의 도달...개발자·노드 운영자 등 제외 | 코인니스,1
"암호화폐 펀드, 5주 연속 순유출... 규모는 증가 | 코인니스",1
"美 옐런 재무장관 ""인프라법 개정안, 암호화폐 탈세 방지 진전 기대"" | 코인니스",1
"코인베이스 자본시장 책임자, 4개월 만에 사임 | 코인니스",1
"美 SEC, 리플 사내 메신저 대화 기록 요구 | 코인니스",1
"펀드스트랫 창업자 ""BTC 200일 이평선 돌파... 투자 사기 리스크도 ↑"" | 코인니스",1
"그레이스케일 암호화폐 운용 자산, 약 404억 달러 | 코인니스",1
"미국 최대 영화관 체인 AMC, 연내 BTC 결제 지원 계획 | 코인니스",1
"애널리스트 ""이더리움, 비트코인에 비해 저평가"" | 코인니스",1
"2Q 국내 암호화폐 거래소 은행 수수료, 전분기 대비 2배↑ | 코인니스",1
"美 상원, 인프라법 암호화폐 과세 초당적 수정안 채택 불발 | 코인니스",1
"디지털 자산 거래소 블록트레이드, 2500만 달러 투자 유치 | 코인니스",1
"인도 최초 암호화폐 유니콘 탄생, CoinDCX 9천만달러 투자유치 | 코인니스",1
"두나무 ""상장폐지 피카 프로젝트 가처분 신청, 법원서 기각"" | 코인니스",1
ViaBTC 캐피털 공식 출범.. 블록체인 투자 생태계 혁신 추진 | 코인니스,1
"한은·삼성전자, 갤럭시워치에 디지털화폐 도입 | 코인니스",1
"분석 ""기관 투자자, 인프라법 도입에 낙관적"" | 코인니스",1
"후오비코리아 ""이더리움, 비트코인 대비 높은 가격 방어력"" | 코인니스",1
"바이낸스, 이노베이션존 MINA·RAY 상장 | 코인니스",1
크립토 '공포·탐욕 지수' 71... 탐욕 지속 | 코인니스,1
"스타 아틀라스, FTX 및 레이디움서 토큰 세일 진행 | CoinNess",1
"7월 암호화폐 거래소 방문횟수, 5월 대비 50% 감소 | 코인니스",1
"플라이빗 ""오입금 복구 처리율 95%"" | 코인니스",1
"블루라인 캐피털 대표 ""코인베이스 주가 최대 16%↑ 전망"" | 코인니스",1
"美 상원의원 루미스 ""인프라법 개정 위해 끝까지 노력할 것"" | 코인니스",1
"캐나다 그래프 블록체인, AI 분석업체 인수 추진 | 코인니스",1
"엘뱅크, BMARS 상장 | 코인니스",1
"베네수엘라 카라보보 지역 당국, 암호화폐 채굴업체 전력 공급 중단 | 코인니스",1
"스페인 대형 은행 BBVA, 앤트체인 플랫폼에 크로스보더 결제·융자 서비스 통합 | 코인니스",1
"일본 금융청장 ""암호화폐 규제 완화까지 더 기다려야"" | CoinNess",1
"와이즈비트코인, STA 상장 | 코인니스",1
"비트다오, 8/16 미소서 BIT 토큰세일 | 코인니스",1
'애완 돌' NFT 이더락 가격 급등세.. 13.5만달러에 판매 | CoinNess,1
엘뱅크 8/12 TREES 상장 | 코인니스,1
디파이 애그리게이터 인스타댑 TVL 100억달러 돌파 | 코인니스,1
에이프로빗 실시간 주요 종목 시세 | 코인니스,1
"분석 ""비트코인 채굴자 이탈 단계 끝났다"" | 코인니스",1
"우 블록체인 ""펜케이크스왑, 운영진 교체"" | 코인니스",1
"크립토 맘 ""폴로닉스 벌금 부과, SEC 불명확한 규제 탓"" | 코인니스",1
"암호화폐 자산관리 플랫폼 머드렉스, 250만 달러 시드 투자 유치 | 코인니스",1
"바이낸스, 웹사이트서 한국어 삭제 | 코인니스",1
"거래소 ETH 보유량, 3년래 최저 규모 | 코인니스",1
"비트스탬프, 작년 세전이익 257%↑ | 코인니스",1
"메티스에듀 MTS, 11일 오전 7시 비트렉스 상장 | 코인니스",1
"OKEx, BABYDOGE 상장 | 코인니스",1
"자메이카 중앙은행, CBDC 발행 시연 | CoinNess",1
"분석 ""비트코인 주요 저항선 돌파, 기관 수요 증가 영향"" | 코인니스",1
"디파이세이프티, 100만달러 시드 투자유치 | 코인니스",1
지난 24시간 3.3억 달러 암호화폐 선물 청산 | CoinNess,1
"bZx, 수주 내 이더리움 레이어2 솔루션 옵티미즘서 론칭 | 코인니스",1
"비트멕스, 이탈리아 축구 구단 AC밀란과 파트너십 체결 | 코인니스",1
"자본시장연구원 ""코로나 이후 안전자산, 금보다는 테더"" | 코인니스",1
"카르다노 창시자 ""이더리움, 2022년 말~2023년 초 정점 도달"" | 코인니스",1
"암호화폐 시총, 5월 이후 처음으로 1.9조달러 회복 | 코인니스",1
"외신 ""100만 달러 이상 BTC 대규모 이체, 총 이체 가치 중 70%"" | 코인니스",1
"분석 ""BTC 일봉 상 골든크로스까지 3일 남았다"" | 코인니스",1
"FTX, 제107차 FTT 바이백 및 소각 완료 | 코인니스",1
"데이터 ""중앙화 거래소 보유 ETH, 최근 3년 최저치 기록"" | 코인니스",1
"ETH 대규모 이체, 약 1,157억원 규모…익명→익명 | 코인니스",1
"우간다 블록체인협회 이사 ""당국 규제 프레임 구축 움직임 적극 지지"" | 코인니스",1
"데이터 ""ETH 무기한 선물 미결제 약정, 80억 달러 돌파"" | 코인니스",1
"데이터 ""NFT 주간 거래량, 액시 인피니티 1위"" | 코인니스",1
"트랭글로, 싱가포르 금융당국 서비스 운영 승인 획득 | 코인니스",1
"체이널리시스, 자체 분석 보고서에 DOGE 분석 추가 | 코인니스",1
"트위터 NFT 컬렉션, 오픈씨 내 거래량 500만 달러 돌파 | 코인니스",1
O3스왑 내 크로스체인 거래 기능 이상 문제 발생 | 코인니스,1
"반에크, SEC에 신규 '비트코인 전략 ETF' 승인 신청 | 코인니스",1
"제미니, 디파이 플랫폼 '게서' 인수 | 코인니스",1
"O3스왑, 2개 주소로 총 3.35억 달러 규모 자산 유출 | 코인니스",1
"폴리네트워크, 6.1억 달러 해킹 피해 발생...역대 최대 디파이 해킹 | 코인니스",1
"외신 ""올해 7월까지 디파이범죄 피해 금액 4.74억 달러...역대 최고 수준"" | 코인니스",1
"업비트, 11일 2시 예정 서버 점검 일정 연기 | 코인니스",1
"암호화폐 월렛 업체 리퀄리티, 700만 달러 시드 투자 유치 | 코인니스",1
"테더 CTO ""폴리네트워크 해킹 유출 USDT 동결 완료"" | 코인니스",1
"터키 유명 스포츠 클럽 페네르바체, 이더리움 기반 팬토큰 발행 | 코인니스",1
"크립토퀀트 CEO ""'BTC 거래소 고래 비율' 90% 돌파...하방압력 주의해야"" | 코인니스",1
"폴리네트워크 해커 주소, 커브·일립시스로 약 2.2억 달러 이체 | 코인니스",1
"애니모카브랜드, 11일 REVV 레이싱 알파 론칭...레이싱 대회 개최 | 코인니스",1
"트론 재단, 게임파이 프로젝트 투자 3억 달러 펀드 조성 | 코인니스",-1
"페이팔 산하 모바일 결제 서비스 벤모, 암호화폐 캐시백 출시 | 코인니스",-1
"나스닥 상장 채굴기업, 조지아주 채굴 인프라 시설 매입 | 코인니스",-1
"美 상원, 인프라법 찬성표 통과 기준 넘어서 | 코인니스",-1
"남아공 국세청, 암호화폐 과세 규정 강화... 최대 45% 과세 | CoinNess",-1
"美 상원, 인프라법 통과..하원으로 | 코인니스",-1
"코인베이스 프로, IOTX·ORN·QUICK·TRIBE·UST 상장 | 코인니스",-1
"헬륨, a16z 주도 하에 1.11억 달러 투자 유치 | 코인니스",-1
"암호화폐 거래 플랫폼 팔콘엑스, 2.1억 달러 시리즈 C 투자 유치 | 코인니스",-1
"비트멕스, CFTC-핀센 민사소송 합의... 1억 달러 벌금 | 코인니스",-1
코인베이스 2Q 실적 호조..전망치 상회 | 코인니스,-1
"그레이스케일 암호화폐 운용 자산, 약 413억 달러 | 코인니스",-1
"코인베이스, PNC은행과 파트너십 체결... 암호화폐 관련 프로젝트 진행 中 | 코인니스",-1
"분석 ""암호화폐 거래 중심, 아시아에서 미국 및 유럽으로 이동"" | CoinNess",-1
"코인베이스 ""Top100 헤지펀드 중 10곳이 코인베이스 고객"" | 코인니스",-1
"크라켄 CEO ""인프라법, 완전히 재앙이다"" | 코인니스",-1
"마크 큐반 ""美 인프라법, BTC '성장엔진' 제거하는 것"" | 코인니스",-1
"외신 ""FTX, 암호화폐 선물 거래소 시장 점유율 2위"" | 코인니스",-1
"부산은행·세종텔레콤, 블록체인 기반 디지털 수익증권 계좌관리 서비스 협약 | 코인니스",-1
"가상자산 법제화 및 개선방안 국회 토론회, 디비전 메타버스에서 생중계 | 코인니스",-1
"두카토, 7일 간 최대 4천만원 규모 이벤트 개최 | 코인니스",-1
"CNBC 유명 진행자 ""암호화폐, 더 많은 규제 필요"" | CoinNess",-1
"빗썸, 상장 대가로 2억2000만원 받았다 | 코인니스",-1
"빗썸, BSV·DAC 투자유의종목 신규 지정 | 코인니스",-1
"북미 소재 BTC 채굴 업체 5곳, 7월 채굴량 전달 대비 58% ↑ | CoinNess",-1
"나스닥 상장 자동차보험사, 상반기 100만 달러 상당 BTC 매입 | 코인니스",-1
8월 11일 코인니스 데일리 선물 차트 분석 | 코인니스,-1
"美 블록체인 스타트업 심바체인, 2500만 달러 규모 시리즈 A 투자 유치 | 코인니스",-1
"비욘드파이낸스, 메인넷 1.0 출시 | 코인니스",-1
"테조스 APAC, 아태지역 테조스 생태계 전략적 육성...개발자 지원 프로그램 출범 | 코인니스",-1
"엘뱅크, 12일 00시 USDT 마켓에 MICROSHIB 상장 | 코인니스",-1
"ETH 소각량 급증, 791개 '디플레셔너리 블록' 생성 | 코인니스",-1
"친암호화폐 美 정치인 앤드류 양 ""암호화폐, 기본소득으로 가는 길 중 하나"" | 코인니스",-1
"송금 서비스 업체 GME, 리플 활용 한국→태국 송금 지원 | 코인니스",-1
"폴리네트워크 해커 ""도난 자금 반환 예정"" | 코인니스",-1
"데이터 ""유니스왑 프로토콜 LP 누적 수익, 10억 달러 돌파"" | 코인니스",-1
"美 법원 ""버그 활용 ICX 취득 사용자, 소유권 주장 가능"" | CoinNess",-1
"디파인, 게이트아이오 거래소에 상장 | 코인니스",-1
"폴리네트워크, 해킹으로 탈취된 자금 반환 주소 공개 | 코인니스",-1
"카르다노 창시자 ""이번주 금요일 스마트 컨트랙트 출시일 공개"" | 코인니스",-1
"액시 인피니티, 시가총액 40억 달러 돌파 | 코인니스",-1
"BTC 단기 상승, 46,000 달러선 일시 회복 | CoinNess",-1
"FTX, 대회홍보 책임자로 加 억만장자 사업가 케빈 오리어리 영입 | 코인니스",-1
"XRP, 시가총액 400억 달러 돌파 | 코인니스",-1
"크립토닷컴, 엑시 인피니티의 엑시 증정 프로모션 진행 중 | 코인니스",-1
"美 상원의원 리처드 셸비 ""인프라법 암호화폐 조항 개정안 지지""...입장선회 | 코인니스",-1
크립토 '공포·탐욕 지수' 70... 탐욕 단계 지속 | 코인니스,-1
"빗썸, 8/13 BTC 마켓에 LN 상장 | CoinNess",-1
"후오비 월렛, 포튜브 폴리곤·OEC 버전 지원 | 코인니스",-1
"코인베이스 CEO ""암호화폐 결제, 리테일 분야로 확장 노력"" | 코인니스",-1
"맵 프로토콜, 로드맵 업데이트...END to END 솔루션 목표 | 코인니스",-1
"분석 ""ADA 개발 활성화, 토큰 가격 상승에 영향"" | 코인니스",-1
"와이즈비트코인, 내일 15시 아로와나(ARW) USDT 마켓에 상장 | CoinNess",-1
"폴리네트워크 해커, 100만 USDC 반환 | 코인니스",-1
"블록체인 보안 솔루션 기업 CYBAVO, 400만달러 프리A 시리즈 투자유치 | 코인니스",-1
커브 TVL 100억달러 돌파 | 코인니스,-1
"코인베이스, USDC 소개란에서 '달러 예금 기반' 내용 삭제 | 코인니스",-1
"페멕스, 여름맞이 돈캉스 입금 프로모션 진행 | 코인니스",-1
"분석 ""기관, 2020년 말 때처럼 비트코인 매집 중"" | 코인니스",-1
